0,chr1: 0~128Mb,chr1: 128~249Mb,chr2: 0~128Mb,chr2: 128~243Mb,chr3: 0~128Mb,chr3: 128~197Mb,chr4: 0~128Mb,chr4: 128~190Mb,chr5: 0~128Mb,chr5: 128~180Mb,chr6: 0~128Mb,chr6: 128~170Mb,chr7: 0~128Mb,chr7: 128~159Mb,chr8: 0~128Mb,chr8: 128~146Mb,chr9: 0~128Mb,chr9: 128~141Mb,chr10: 0~128Mb,chr10: 128~135Mb,chr11: 0~128Mb,chr11: 128~134Mb,chr12: 0~128Mb,chr12: 128~133Mb,chr13: 0~115Mb,chr14: 0~107Mb,chr15: 0~102Mb,chr16: 0~90Mb,chr17: 0~81Mb,chr18: 0~78Mb,chr19: 0~59Mb,chr20: 0~62Mb,chr21: 0~48Mb,chr22: 0~51Mb
2010,0.0030092,0.0024154,0.0024635,0.0032864000000000005,0.0037836999999999997,0.0016074000000000001,0.0020585,0.0012164,0.0036131,0.0011968,0.0022326,0.0011775,0.0034070999999999997,0.00096337,0.0042604999999999995,0.0005434,0.0037757,0.00061692,0.0036719,9.6587e-05,0.0037775999999999994,0.0003963,0.0031918000000000003,0.00046974,0.0018858,0.0016609,0.0022494,0.0026333000000000003,0.0023799,0.0022743999999999998,0.0011405999999999999,0.0015904000000000003,0.00021324,0.00085416
2966_irnt,0.0029516,0.0019090999999999997,0.0011420999999999998,0.0012144999999999999,0.0016535,0.0010696,0.00040743,0.00031123,0.002705,0.0017370999999999999,0.0021215,9.0094e-05,0.00096373,0.00086148,0.0012522,0.00032554,0.00077839,0.00090874,0.0028112,0.00014285,0.00084802,0.00027876,0.0021596999999999996,4.7986000000000004e-05,4.537e-05,0.00066162,0.0019734,0.0016856999999999998,0.00075175,0.00047275,0.0018558,0.0019369,-7.2691e-05,-0.00030335
5984_irnt,0.0036311,0.0010850999999999999,0.0012123,0.0028548000000000002,0.0010534000000000001,0.0025275,0.0019023,-0.00084272,4.4881000000000006e-05,0.00079835,0.0017223,0.00034698,0.0019771,-1.708e-05,0.0012534,-0.0005092,3.6806e-05,0.00035368,-4.2165e-05,0.00012336,0.0019825,0.00035393,0.0017439,-0.00041367,0.0010474,0.00048163,0.0026379999999999997,3.3465e-05,0.0024230999999999996,0.0032148000000000003,0.0029281999999999997,0.00088607,-0.00087282,0.00033926
1787,0.0041,0.0019,0.0021,0.0032,0.0017,0.001,0.0021,0.0011,0.0021,0.0014,0.0031,0.0012,0.0033,0.0008,0.0017,0.0006,0.0031,0.0008,0.004,0.0002,0.0039,0.0004,0.0029,0.0003,0.0015,0.0027,0.0015,0.0028,0.0015,0.0016,0.0014,0.0016,0.0007,0.0002
20002_1226,0.016548,0.0060849,0.0044093000000000005,0.0099799,0.0078157,0.004587,0.0037836,0.0031315,0.003322,0.0023076999999999998,0.007034100000000001,0.0065381,0.0026803,0.00095159,0.0068263,0.005707,0.012015000000000001,0.00072734,0.005061199999999999,-4.5002e-06,0.006202,9.9555e-05,0.011871,-0.00015746,0.0029646,0.0044881,0.003442,0.006059,0.0049708,0.0022906,0.006723899999999999,0.0021669000000000002,0.0010254,0.0026341999999999997
20515,0.00059642,0.0022259,0.0022534000000000005,0.0016745999999999998,0.0014186,0.00043831,0.0013744000000000002,0.00093714,0.0015138,0.0016120999999999998,0.0017966999999999998,0.00087918,0.0017054000000000001,0.00094803,0.00020381,0.00010131,0.0013373,-0.00018877,0.0011672,-0.00012226,0.00051244,0.00047036,0.00093545,-1.1469000000000001e-05,0.0025494,0.00099122,0.0011679,0.0026679000000000004,0.0011295,0.0018329999999999998,0.00023679,7.3633e-05,0.00073713,3.6845999999999995e-07
5001,0.0042106999999999995,0.0016916000000000001,0.008543,0.004867499999999999,0.006639,0.0012507999999999998,0.0044821999999999996,-4.4377e-05,0.0018062999999999998,0.0022179,0.008154999999999999,0.0014709000000000002,0.0087134,0.0017344,0.0035979,-0.00021533,0.0036374000000000003,0.00052174,0.004410100000000001,0.0009927999999999998,0.002876,-0.00089077,0.00099143,6.0147e-05,0.0016439,0.0044591,0.00032225,0.0046333,-0.00036658,0.00045674,0.0010527999999999998,0.00013177,0.00035301,-0.0014273
1090,0.0014014000000000001,0.0015591,0.0017474,0.0018535999999999997,0.00155,0.00083106,0.0012046,2.5844000000000002e-05,0.00099094,0.00048272,0.0017704999999999997,0.00075748,0.0017558,0.00025053,0.0014998,0.00039797,0.0021654,2.0888e-05,0.0014619000000000001,9.1662e-05,0.0016589000000000003,0.00012562,0.001323,-0.00014321,0.0010877,0.0013470999999999997,0.0012172,0.0015072,0.0009095,0.00091473,0.00092169,0.00065032,0.00029096,0.00018025
2926,0.0030403,0.0011132,0.0016043,0.0018248000000000001,0.0025994,0.0010125,0.0010558,-4.0051999999999995e-05,0.0014529999999999999,0.0016724,0.0026515999999999996,0.001005,0.0013048,-0.00028698,0.0021682,-0.00030854,0.00041731,0.00032468,0.0015219,-0.000252,0.00082914,0.00059993,0.00070044,3.9299e-05,0.0012593,0.00081792,0.0014552999999999999,0.0010068,0.00036317,0.00056467,0.00044941,0.00023604,-0.00029522,0.0011585
20509,0.0018,0.0019,0.0015,0.0015,0.0015,-0.0002,0.0014,0.0013,0.0016,0.0014,0.0017,0.0012,0.0018,0.0008,0.0018,0.0003,0.0017,0.0001,0.0005,0.0004,0.0009,0.0006,0.0014,0.0002,0.0015,0.0016,0.0006,0.0012,0.0013,0.0007,0.0003,0.0002,0.0004,0.0003
5108_irnt,0.0017429000000000001,0.0012295,0.0018127,0.002153,0.00201,0.00025007,0.0034123000000000005,0.00080393,0.0017655000000000001,-6.7001e-05,0.00070982,0.0013268,0.0014854,0.0004771,0.00085168,0.00030071,0.0010895999999999998,0.00044007,0.00088813,-0.00017848,0.0017287,-0.00012128,0.0015502,-0.00012333,0.0015085,0.00043529,0.00041223,0.0024151999999999997,0.0016420999999999999,0.00071337,-0.00068663,0.00034146,0.00011606,-0.00024505
2443,0.006679999999999999,0.0046475,0.006356399999999999,0.006174499999999999,0.0059168,0.0055136000000000004,0.0044638,0.0016350000000000002,0.005483699999999999,0.0018965,0.01012,0.0020123000000000003,0.0084735,0.0017472999999999998,0.0050187,0.00087474,0.005070399999999999,0.0012699999999999999,0.01122,6.6209e-05,0.0067307,0.00094141,0.0074794,0.00033846,0.0037539,0.0036799999999999997,0.005086,0.006722399999999999,0.005331600000000001,0.0034857,0.0040933,0.0045265,0.00077168,0.0025927
20448,0.0024683000000000005,0.0012827,0.004208,0.0029697,0.0025386999999999996,0.00041692,0.0016428,0.00017296,9.817200000000001e-05,0.0018239,0.0045422,0.0012554999999999999,0.0016690000000000001,0.00045169,0.0012368000000000001,0.00075657,0.005162600000000001,-0.00049905,0.0018254999999999999,0.0005317,0.0037099000000000004,-0.00034924,0.0022675,-0.00036803,0.0038179000000000004,-0.00042377,0.0015542,0.0013657,0.0027768000000000003,0.0031631,0.0016867000000000002,-0.0001113,-0.00068677,0.0019656
6138_6,0.0026376,0.0023375,0.0028185,0.0027984999999999998,0.00371,0.0010716,0.0021383,0.0010279000000000002,0.0027173,0.0011579000000000001,0.0027454999999999997,0.00030763,0.0026601999999999997,0.00042787,0.0022305,0.00018011,0.0018751999999999998,0.00032769999999999994,0.0025439,0.00031729,0.0024041,0.00016931,0.0034993000000000003,-2.4819e-05,0.0020147000000000003,0.0027046,0.0017523,0.0022505,0.00086942,0.001825,0.0015064,0.001786,0.0008916999999999999,0.0011225999999999999
XIII_MUSCULOSKELET,0.0033762,0.0024162,0.0042525,0.0029974,0.0031896,0.0013509,0.0019507,0.0013315,0.0026072,0.0014944000000000001,0.0032308999999999997,0.00090912,0.0026369,0.0010665,0.0036849000000000005,0.00053387,0.0019546,0.00032425,0.0030368,8.37e-05,0.003013,0.00016274,0.0023171999999999997,0.00015915,0.0025384,0.0022131,0.0017474,0.0032186999999999997,0.0021446,0.002071,0.002014,0.0018737000000000003,0.00065093,0.001067
2070,0.0014274000000000001,0.0011323000000000001,0.0015115999999999999,0.0013162,0.0017416,0.00090378,0.00073274,0.00058719,0.0013649,0.0011542,0.0010571,0.00070068,0.0014360999999999998,0.00055268,0.0017929999999999999,0.00022349999999999998,0.0012855,0.00021663,0.0016755,6.676800000000001e-05,0.001466,0.00015683,0.0012477,4.9271e-05,0.0013418,0.0013742000000000001,0.00095285,0.0012994999999999999,0.0019942999999999996,0.0015554,0.00056622,0.00092588,0.00011658,0.00023359999999999999
1548,0.0018027000000000002,0.0010935,0.0015970999999999997,0.001888,0.0019030000000000002,0.00060372,0.0015022,0.00073464,0.001126,0.00083982,0.0013614,0.00035778,0.0011626,9.8101e-05,0.0011807,0.00047259,0.00144,0.00018864,0.0012940999999999999,0.00014557,0.0016469999999999998,0.00020619,0.0016147000000000002,0.00021382,0.0011725,0.0012289000000000002,0.0010511,0.001686,0.00076036,0.0010785999999999999,0.0012659000000000001,0.00074707,0.00010035,0.00087512
2110,0.0013048,0.0011034,0.0014357999999999999,0.0014589,0.0024774000000000003,0.00069655,0.0016600000000000002,0.0003279,0.0014577,0.00084145,0.0011267000000000002,0.00061024,0.0014747,0.00062715,0.00093622,0.00036046,0.0016293,0.00029726,0.0015444,4.240899999999999e-05,0.001596,0.00026811,0.0014475,0.0002891,0.001225,0.0010815,0.00093719,0.0017047999999999998,0.001214,0.0011206,0.00069526,0.00070883,0.00033032,0.00046817
3571,0.0022862,0.0046177,0.0019917999999999997,0.0018524000000000001,0.0014122,0.0022018000000000003,0.0026871,0.00025263,0.0031825,0.0018756,0.0030269000000000003,0.0023821,0.001144,0.0014722000000000001,0.0021569000000000002,0.00048205,0.0026215,-0.00017384,0.0037659,-0.00020743,0.0028649,0.00064347,0.0010925000000000002,0.00042155,0.0032162,0.0017955999999999998,0.001347,0.00015714,0.0014575,0.0032213999999999997,-0.00061228,0.00049143,-7.6813e-05,0.0006048
20485,0.00094741,0.0011556,0.0016969,0.0012399000000000002,0.00165,8.6335e-06,0.0024979,0.00085744,0.0016338000000000001,0.00074806,0.0015321,0.00050955,0.0021048,1.3909e-05,0.00090146,-9.2468e-05,0.0011028,0.00013999,0.00081299,4.3973e-05,0.0012675,8.5273e-05,0.0013015000000000001,-5.3851e-06,0.0013130000000000001,0.00090912,0.0012052,0.0018538,-0.00019313,0.0018305999999999997,0.00050135,0.0013927,0.00093766,0.0011187
2050,0.0013451,0.0010142999999999999,0.0012921,0.0012948,0.0016709,0.0010602,0.00098327,0.00064951,0.0015960999999999998,0.0010356,0.0016139,0.00047765,0.0014883,0.00032275,0.0016907,0.0005248,0.0013756999999999999,0.00014214,0.0011534000000000002,0.00013311,0.0015140000000000002,0.00021944,0.0016651,3.9427e-05,0.0012124,0.0011965,0.00069144,0.0010823,0.0011347000000000002,0.0017112000000000002,0.00049329,0.00088935,0.00017648,0.00012529999999999998
5087_irnt,0.00059069,0.0013053,0.0011467,0.0016105999999999998,0.0023604,0.00048793,0.0020069000000000003,0.00042228,-0.00040085,-2.1151999999999997e-05,0.0015937000000000002,0.0003647,0.0014213,7.1252e-05,0.001374,0.0007109,0.0014282,2.9376999999999997e-05,0.0024148000000000004,-0.00019296,0.0017922,4.4115e-05,0.0019132,0.0001261,0.0025596,0.00030314,0.0010311,0.00013912,0.0016829999999999998,0.00099676,-0.00046401,0.00098434,0.00020823,0.001959
20510,0.002,0.001,0.0017,0.001,0.002,0.0004,0.0009,0.001,0.0014,0.0011,0.0008,0.0008,0.0014,0.0006,0.0007,0.0005,0.0011,0.0002,0.0018,0.0004,0.0008,0.0002,0.0019,0.0004,0.0016,0.0016,0.001,0.0011,0.0016,0.0011,0.0012,0.0006,0.0002,0.0002
874_irnt,0.0017492,0.0014575999999999999,0.0012263,0.0017674,0.0018329000000000002,0.00080317,0.0012123,0.0007421,0.0015411,0.00044749,0.0016123,0.00053006,0.0018992000000000002,0.00056308,0.0016595,0.00030871,0.0010566,-4.1156e-06,0.0013409000000000001,-1.3732e-05,0.0014076,8.0384e-05,0.00088911,7.662600000000001e-05,0.0010167,0.0011481,0.00062954,0.0011974,0.0011871,0.00079261,0.00082124,0.000202,0.00038551,0.00071929
30520_irnt,0.0020495,0.0010222999999999999,0.0016565999999999998,0.0013833,0.0014727,0.00065578,0.00096834,0.00044243,0.0013719000000000001,0.00071535,0.0013342,0.00074817,0.0014664,0.00045155,0.001247,0.0001127,0.0010599000000000001,0.00012859,0.0012052999999999999,0.00016685,0.0011798,2.1887e-05,0.0015934,0.00011219,0.0015286,0.0013099000000000001,0.0010585999999999998,0.001325,0.001433,0.00086693,0.0007488999999999999,0.0012687999999999998,0.00013787,0.0008166
1060,0.0018771,0.0012868,0.0021304,0.0017070999999999998,0.0014602,0.00078709,0.0011574000000000003,0.0007717000000000001,0.0012619000000000003,0.0010455,0.001983,0.00040324,0.001439,0.00054645,0.0011524,0.00051355,0.0013353,0.00019443,0.00078894,7.9989e-05,0.0016719999999999999,0.00019992,0.0013866,1.7954e-05,0.00074617,0.0014759999999999999,0.00045693,0.0010595999999999997,0.0013298,0.00072427,0.00045118,0.00051423,0.00020712,0.00083972
5375_irnt,0.0010550999999999998,0.00084105,0.0036150999999999996,0.00086891,-0.00064202,0.0010251,0.0030901,0.0017024999999999998,0.0022358,0.00059535,0.0011237999999999999,-0.0018260000000000001,0.0035258000000000004,-0.0010900999999999999,-0.0018644000000000002,0.00046491,-0.0013458,9.3085e-05,0.0018172999999999998,0.0010238,0.00087005,0.00028711,0.0021811,-0.0014735999999999998,0.0047133,0.0025748,7.1222e-05,0.0018396,-0.00043053,8.6952e-06,0.00072078,0.00034788,0.0003512,0.0010810000000000001
6154_3,0.0033,0.0027,0.0032,0.0028,0.0033,0.0012,0.0022,0.0005,0.0021,0.0007,0.0044,0.0008,0.002,0.0006,0.0021,0.0009,0.0026,0.0004,0.0028,0.0004,0.0024,0.0002,0.0028,0.0004,0.0029,0.0029,0.0021,0.0029,0.003,0.0021,0.0017,0.0016,0.0005,0.0006
20536_1,0.0056097000000000004,0.005467199999999999,0.005824800000000001,0.0016942,-0.00010842,0.0030483,0.0051423,0.0016687999999999998,-5.891e-05,-0.00025224,0.0035253,0.001545,0.001216,0.0015889,0.0028718000000000003,-0.00017699,0.0020249,-0.00026594,0.006965600000000001,0.00085238,0.0021547,0.00015651,-0.0010232000000000002,0.0016975999999999998,-0.00023557,0.00060164,0.0066283,0.0086487,0.0034966999999999997,-0.00039283,0.0045728,0.0034397,-0.0016851,0.001292
4979,0.0039737999999999996,0.0039809,0.0024931,0.0023829999999999997,0.001017,0.00035818,0.0012377,0.0006196000000000001,0.0038085999999999997,0.0020373,0.0021588,-0.00034852,0.0029241,-0.00030804,0.0018227,0.00015967,-0.00044615,-0.00076232,0.0029209,8.8316e-05,0.0028131000000000002,0.00041227,0.0012949,-1.0874000000000001e-05,0.0020314,0.0015581,0.0016183,0.0022803000000000003,0.0023136,0.00084713,0.00077994,0.00031878,0.0010991,0.0014286
6159_7,0.003,0.0028,0.0029,0.0022,0.0034,0.0012,0.0028,0.0014,0.002,0.0015,0.0035,0.0014,0.0037,0.0008,0.0022,0.0012,0.0021,0.0003,0.0025,0.0005,0.0022,0.0004,0.003,0.0001,0.0016,0.0019,0.0025,0.0031,0.003,0.0015,0.0014,0.0023,0.0008,0.0003
20520,0.0010904999999999999,0.00074901,0.0013717,0.001392,0.0013698,0.00041854,0.0016272000000000003,0.00071141,0.0015465,0.00090645,0.0015705,0.00090149,0.0010094,0.00068521,0.0012889000000000002,0.00011207,0.0015423,8.461200000000001e-05,0.0013387,0.00044147,0.0013507999999999999,0.00070438,0.00091381,0.00017425,0.0016399000000000001,0.001268,0.00083233,0.001505,0.0015642000000000002,0.0013599,0.00044434,-0.00044015,0.0008158999999999999,0.00029582
5160_irnt,0.0018493,0.00011168,0.00023890000000000003,0.0019969000000000002,0.0020596,-0.00022188,-0.00045591,-0.00037610000000000003,0.0019150999999999999,0.00052742,0.0009992,0.0011928,0.0016385000000000002,0.0011691,0.0014114000000000002,3.0415e-05,0.0023563000000000004,0.00015723,0.00096463,0.00025611,0.0026644999999999998,-0.00021998,0.0015807,9.3755e-05,0.0015787000000000002,0.0023594,0.00083208,0.0014542,0.0025066,0.00077895,-0.00023033,0.00075526,0.00016322,-0.0013130000000000001
20549_3,0.0031195,0.0018901,0.0073314999999999995,0.0030131,0.0027600000000000003,0.0016478999999999999,0.0032979999999999997,0.00012686,0.006863800000000001,0.0027925000000000003,0.0053255,-0.00051821,0.004917100000000001,0.0025695,0.0024680999999999995,0.00043231,0.0036086,0.0011619999999999998,0.004333399999999999,-7.9626e-06,0.0022111,0.00038743,0.002783,7.5346e-05,0.0024285,0.00056204,0.0025375,0.00050234,0.00048392,0.00098954,0.00065316,0.0037957999999999998,0.0011905,0.0018545999999999999
20512,0.00091882,0.0016562999999999999,0.0023696,0.0017537,0.0010363,0.0006806,0.0016291,9.6979e-05,0.0010166,0.001736,0.0019887,0.00047914,0.0021011999999999997,0.00040151,0.0010750999999999998,0.00023955,0.0010239,-0.00024083,0.0014582,0.00040015,0.0010741,0.00025504,0.00069385,-1.2274000000000001e-05,0.0016825,0.00061061,0.00053651,0.0011335000000000002,0.0010006,0.00085505,0.00058651,-0.00045499,0.0010228,0.00022478
6159_1,0.0039096,0.0037760999999999997,0.0017640000000000002,0.0027956,0.0030814,0.0016208,0.0013154999999999998,0.00020144,0.0030526999999999998,0.0015895999999999998,0.0034244999999999996,0.00055256,0.002852,0.00040193,0.0020343,0.00068704,0.0032448999999999998,4.2306000000000005e-05,0.0044577,0.00022953,0.0028174,0.00016096,0.004055,-2.6076e-05,0.0020287,0.0020094,0.0021121,0.0031680999999999996,0.0031184,0.0022625,0.0018283000000000002,0.0013505999999999998,0.00063517,0.00059292
4196_irnt,0.0018315000000000002,0.00066313,0.0016905999999999998,0.0012383,0.00085043,0.0011246,0.0010496,0.00050878,0.00070709,0.00092934,0.0023191999999999996,0.00098215,0.00039214,0.00076108,0.0020392,0.0003964,0.0014425,-6.7811e-06,0.0019330999999999999,-7.8182e-05,0.0012957,0.00029349,0.0013079,8.935299999999999e-06,0.001299,0.00065752,0.0012519,0.0015464,0.00021062,0.00090965,0.00078338,0.00095607,0.0006951,0.00076094
20408,-7.749100000000001e-05,0.0019050999999999998,-0.00063418,0.0016820999999999997,0.00095442,0.0016881,0.0024701000000000002,0.00061465,0.0015272,-0.00034053,0.00058744,0.00043972,0.00082644,0.00047598,0.00083371,0.00015163,0.0022711,0.00034396,0.0022943,0.00049843,0.0025804,0.00019516,0.0018824000000000002,0.00056087,0.0006391,0.0019316,-0.00060801,-0.00014429,0.0026259,0.0012014,-7.5575e-05,0.0007309,0.00030066,0.00025534
5103_irnt,0.00050788,0.00045397,0.00081776,0.0019242999999999999,0.0010231,0.00055217,0.00011512,0.0011423,0.0013378,0.00054738,0.0029473000000000004,0.00076798,0.0018373,0.00025023,0.0012547,-0.00056103,0.00027626,-0.00023967,0.0029326,8.994200000000001e-05,0.0015642999999999998,-3.6992e-05,0.0015867000000000001,0.00019482,0.0019224,-6.3978e-05,0.0023591999999999997,0.0011502,0.00050771,-0.00035329,0.00095858,0.0012380000000000002,0.00067112,0.0014515
2247_0,0.004,0.0022,0.0028,0.002,0.0023,0.0008,0.0021,0.0007,0.0031,0.0013,0.0031,0.0018,0.0023,0.0006,0.0016,0.001,0.0025,0.0005,0.003,0.0001,0.0033,0.0003,0.0021,-0.0001,0.0015,0.002,0.0018,0.0027,0.0008,0.0013,0.0018,0.002,0.0003,0.0012
20496,0.0032279000000000006,0.0014205,0.0008814,0.00068427,0.0018059999999999999,-0.00059109,-0.00018641,0.0023236,0.0013460999999999998,0.0015142999999999999,0.00063348,-9.916100000000001e-05,0.0031005,-0.00012162,0.0034676999999999998,-0.00046843,0.0023997,-0.00066899,0.0025148,-0.00036367,-0.00016463,0.00019586,0.0010238,0.0012524,0.0018545000000000002,-0.00016166,-0.00011916,-0.00036414,0.0015378,0.0005297,-8.6436e-05,0.0020102999999999996,-7.302199999999999e-05,8.9664e-05
20433_irnt,0.0016965999999999997,0.0026791000000000002,0.0005917,0.00067776,0.0018484999999999999,0.0015029000000000002,0.00013837,0.0013885,0.00060349,0.0008499,0.0011225,0.0011307,0.0017287,0.00096561,0.00060463,-2.6626999999999998e-05,0.00059978,0.0013085,0.0007412000000000001,0.00047631,0.0018505,0.00016271,0.0015623,0.00021137,-0.00023140000000000001,0.00037352,0.00030043,0.0036236999999999997,0.0012484000000000002,0.00071028,0.0012563,0.0024783,0.0013009,0.00033664
864,0.0017519000000000002,0.0013069000000000002,0.0014452,0.001607,0.0016600999999999999,0.00068751,0.0013076,0.00046563,0.001216,0.00054311,0.0015216,0.00065746,0.0016105,0.00070315,0.0012662,0.00022891,0.0011514000000000001,5.926e-05,0.0012107,4.6438999999999994e-05,0.0010921,8.9721e-05,0.0012097000000000002,4.1005e-05,0.00080426,0.0019301,0.00064715,0.0011181,0.0010211999999999999,0.00059055,0.00088486,0.00073051,0.00032497,0.00049291
2664_5,0.0019242999999999999,0.0022638000000000003,0.0022067,0.0021723000000000003,0.0016555999999999997,0.00094317,0.0015965999999999999,0.0018432000000000001,0.0022381,0.0023472,0.0029248,0.00093148,0.0011267000000000002,0.00099302,0.0025311,0.00078627,0.0024947,0.00074081,2.2149e-05,0.00012681,0.0033082999999999997,3.4443e-05,0.0032817,-0.00070945,0.0011443,0.0013390999999999998,0.00056517,0.0022066,0.00116,0.0010724,0.00096359,0.00083177,4.2362e-05,0.00046761
20449,0.0022921,0.006786,0.003414,-5.1188e-05,0.004339899999999999,0.0034479999999999997,-0.0015042,0.002408,0.0034530999999999997,5.948e-05,0.0042135,-0.00051823,0.0012001,-0.00012218,0.0011265999999999997,-0.00010062,-0.00059151,0.0011321,0.0030226999999999997,0.0005687,0.005384300000000001,0.00093952,0.002303,0.0015197000000000001,0.0068896999999999995,0.0030583999999999997,-0.0010504000000000002,0.0032784999999999997,0.0029083000000000004,0.00097417,0.0024213,-0.0011028,0.00085186,-0.00088605
2724,0.0021678,0.0033309,0.004155600000000001,0.0019785999999999996,0.0012245,0.0013363,0.0028354,-0.00061308,0.00036609,0.0016819000000000003,0.0012602,0.00075986,0.0029408,0.00069291,0.0014822000000000001,0.00010416,0.0010515999999999998,4.9213000000000005e-05,0.002686,0.0001714,0.0035277999999999998,0.00034011,0.0025099,0.00075129,0.001645,0.00093818,0.0028454,0.0037580999999999995,0.0031022,0.00045018,0.0038944,0.0019325,7.2685e-05,0.0026834
6149_100,0.0029646,0.0021302,0.0019105,0.0022316,0.0025059,0.0014097,0.0020633,0.0009396000000000001,0.001693,0.0015995,0.0017209,0.001011,0.0018425000000000002,0.00065532,0.0017998,0.00024292,0.0017434999999999998,0.0002315,0.0021534,-5.2252e-05,0.002105,0.00030814,0.002311,0.00012004,0.00064545,0.001602,0.0011185000000000001,0.0015018,0.0021745000000000002,0.0014205,0.0017108,0.0013072000000000001,0.00071456,0.00066215
6159_4,0.0023134,0.0013638,0.0019452999999999999,0.0015683,0.0025371,0.0012848,0.0015879000000000002,0.00092053,0.002675,0.0016296,0.0027825,0.0006676,0.003423,0.00047645,0.0024951,0.0010667,0.0023127,4.8022e-06,0.0038079,0.00019177,0.002204,0.00021352,0.002412,0.00015831,0.0019203,0.0014378,0.0016646,0.0029181,0.0015325,0.001743,0.0015101,0.0019047,0.00060635,0.00049857
6164_4,0.0020846,0.0016847000000000001,0.0019927,0.0025653000000000004,0.0019647,0.0009056000000000001,0.0020551,0.00050036,0.0024385,0.0011045,0.0020679,0.00094653,0.0028164,6.7023e-05,0.0023266,0.00037991,0.0018702000000000002,0.00021595,0.0021422,0.00032776,0.0021448,0.00037284,0.0014605,-5.1292e-07,0.0017652999999999998,0.0013014,0.00081956,0.0028225999999999998,0.0010344000000000002,0.0015058,0.00057035,0.00095489,0.00044422,0.00082786
1747_3,0.00020946,0.0011544,0.00085927,0.00082517,0.00073745,0.00035315,0.001553,-0.00019139,0.0013663,0.00016562,0.004412600000000001,0.0011517,0.00045903,0.00071036,0.00081997,-3.6145e-05,0.0020035,7.4643e-05,-4.8661999999999996e-05,-0.00022347,0.0026988000000000003,-8.1765e-05,0.004021800000000001,-7.3603e-05,0.0016284000000000003,0.00097711,0.0048165,0.0033235,0.0033073,-0.0004779,-0.00026864,0.0024319000000000003,0.00023758,0.00029706
20531,0.0030077,0.0021299,0.004762399999999999,0.0031759,0.0028294,0.0037771999999999997,0.0046448,0.001344,0.002326,0.0016914999999999999,0.0034115,-0.00045552,0.0054663,-1.9047999999999998e-05,0.0031875,0.00067645,0.0019391999999999999,-0.00061128,0.0013014,-0.00026441,0.00064956,0.0011300000000000001,0.0044293,0.00058205,0.0023223000000000002,0.0020456,0.0012002,0.0030840999999999998,-0.00032438,0.0043949,0.00027258,0.0027651,-0.00010689,0.0015688
3005,0.0024151999999999997,-4.2831000000000004e-05,0.003583,0.00084142,0.004369,-0.0026228000000000002,-0.0011173,-0.0021279,-0.0023514,0.00074491,-0.00064972,-0.00088395,0.00083987,-0.0019966999999999997,0.0026771,0.0018870999999999998,0.0015625,0.00043574,0.0036455999999999997,-0.0004038,0.0049612,0.00074773,0.0073182,0.00060406,0.0037922,0.0045405,-0.00065071,0.00032532,-0.00014482,0.0057367,0.00033588,0.006018,0.0025440000000000003,0.0011936
20426,0.006031600000000001,0.0016637999999999998,0.0027967,-0.0032038000000000006,-0.0015279000000000002,0.00036624,0.001271,8.446e-05,0.00195,0.00067774,0.0047833,1.0825e-05,0.00045038,0.0025821,0.0045052,0.00020819,0.00063624,-5.0367e-05,0.0038634999999999997,7.7072e-06,0.0031320000000000002,-0.0010173,0.00091549,-0.0011577999999999998,0.0017788,0.0011196,0.0015048,0.0018647000000000002,0.0061181000000000004,-0.00056229,-9.260799999999999e-05,-0.0011295,0.0013324,0.0013335
20111_8,0.0032,0.0019,0.0029,0.0032,0.0018,0.0017,0.0013,0.0007,0.0029,0.0013,0.0037,0.0011,0.003,0.0005,0.002,0.0009,0.0012,0.0005,0.0028,0.0003,0.0032,0.0002,0.0031,0.0005,0.0011,0.001,0.0017,0.0029,0.0032,0.0011,0.0019,0.0022,0.0005,0.0006
2020,0.0026143,0.0020511999999999996,0.0031226,0.0034902,0.002321,0.0013938,0.0020346,0.0016785,0.002512,0.0024511,0.0020924,0.0016871,0.0032023000000000004,0.0006746,0.0026947,0.00042209,0.0033183,0.0007421,0.0023626,4.205e-05,0.0029193,0.00049146,0.0025325,0.00023459,0.0018655999999999998,0.0017819000000000003,0.0021093,0.0022518,0.0018249000000000002,0.0021679000000000004,0.0014084000000000002,0.0015314999999999999,0.00042702,0.00044013
110001,0.0021333000000000003,0.0017614999999999998,0.0027645,0.0022068,0.0020489,0.0012307,0.0019833,0.0019984,0.0025004999999999997,0.0013456,0.0017582000000000001,0.00052374,0.00074562,0.00066776,0.0020521000000000003,0.00033029,0.0018176,0.00031745,0.002315,-0.00014943,0.0021519,0.00073004,0.0015761,-9.1222e-05,0.0022018000000000003,0.0016012999999999997,0.0022911999999999997,0.00084356,0.0018755,0.0019329,0.0015413,0.0013405,0.00046473,0.00029523
680_3,0.006135100000000001,0.0036788000000000003,0.0063861000000000005,0.0059643,0.0063049,0.0024629,0.0064332999999999994,0.0016079,0.0050662,0.0023787,0.0050425,0.0012465999999999998,0.0064882,0.00047969,0.0049682,0.0010287,0.0050149999999999995,0.00083857,0.0043454999999999995,0.00037045,0.006684000000000001,0.00040949,0.004211199999999999,-1.0497e-05,0.0027115,0.0035426999999999998,0.004715,0.0060558,0.0033097,0.0049708,0.0022748,0.0033521000000000002,0.00068055,0.000891
