0,chr1: 0~64Mb,chr1: 64~128Mb,chr1: 128~192Mb,chr1: 192~249Mb,chr2: 0~64Mb,chr2: 64~128Mb,chr2: 128~192Mb,chr2: 192~243Mb,chr3: 0~64Mb,chr3: 64~128Mb,chr3: 128~192Mb,chr3: 192~197Mb,chr4: 0~64Mb,chr4: 64~128Mb,chr4: 128~190Mb,chr5: 0~64Mb,chr5: 64~128Mb,chr5: 128~180Mb,chr6: 0~64Mb,chr6: 64~128Mb,chr6: 128~170Mb,chr7: 0~64Mb,chr7: 64~128Mb,chr7: 128~159Mb,chr8: 0~64Mb,chr8: 64~128Mb,chr8: 128~146Mb,chr9: 0~64Mb,chr9: 64~128Mb,chr9: 128~141Mb,chr10: 0~64Mb,chr10: 64~128Mb,chr10: 128~135Mb,chr11: 0~64Mb,chr11: 64~128Mb,chr11: 128~134Mb,chr12: 0~64Mb,chr12: 64~128Mb,chr12: 128~133Mb,chr13: 0~64Mb,chr13: 64~115Mb,chr14: 0~64Mb,chr14: 64~107Mb,chr15: 0~64Mb,chr15: 64~102Mb,chr16: 0~64Mb,chr16: 64~90Mb,chr17: 0~64Mb,chr17: 64~81Mb,chr18: 0~64Mb,chr18: 64~78Mb,chr19: 0~59Mb,chr20: 0~62Mb,chr21: 0~48Mb,chr22: 0~51Mb
20409,-5.1606999999999996e-05,-0.00017447,0.00028557,0.0007358,0.00035167,0.0014395999999999999,0.0011167,0.00067795,0.0010535,0.0011607999999999998,0.00093583,-1.3177000000000001e-05,0.0017948,-0.00053194,0.0022430999999999996,-0.00035978,0.00063654,0.0016795000000000002,0.00075947,0.00024807,0.001047,0.0024638000000000004,0.00019629,0.00026135,0.0010866,-0.00041648,0.00084845,0.00044107,0.0012575999999999998,0.0010033,0.0010083,0.00090527,0.0010965,0.00076118,0.0018862000000000002,0.00043524,-0.00029929,0.00068253,0.00026781,0.00083728,0.0006662,0.00059921,0.0026383,0.0010902999999999998,0.00018841,-0.00035661,-0.00030746,0.001158,0.00052721,6.656e-05,0.00039791,0.0023548,-0.0006422999999999999,0.00057443,0.00043666
6138_3,0.0013,0.0015,0.0008,0.0008,0.0025,0.0016,0.0013,0.0018,0.0016,0.0013,0.0009,0.0001,0.0012,0.0008,0.001,0.0012,0.0014,0.0013,0.002,0.0013,0.0006,0.0011,0.0015,0.001,0.0013,0.0007,0.0005,0.0005,0.0005,0.0004,0.0008,0.001,0.0003,0.0009,0.0009,0.0001,0.0014,0.0012,0.0002,0.001,0.0011,0.001,0.0011,0.0005,0.0006,0.0016,0.0006,0.0019,0.0002,0.0016,0.0004,0.0011,0.001,0.0007,0.0009
22502,0.0005,0.0013,0.0008,-0.0005,0.0019,0.0016,0.0008,-0.0001,0.0024,0.0018,0.0016,0.0004,0.0053,0.0008,0.0017,0.0028,0.0019,0.0024,0.0038,0.0015,0.0013,0.0027,0.0006,-0.0003,0.0017,0.0049,-0.0011,0.0037,0.0026,0.0024,0.0007,0.0006,0.0011,0.004,0.0023,-0.0003,0.0019,0.0013,-0.0003,0.0005,-0.0005,0.0022,-0.0002,0.0005,0.0004,0.003,0.0008,0.0037,0.0001,0.0029,0.001,0.0009,0.0026,0.0014,0.0027
2010,0.0019992,0.0010875,0.0010294,0.0013922000000000001,0.0016965,0.00079598,0.0016714000000000002,0.0016432000000000003,0.0019055,0.0018704000000000001,0.0014682,0.00013456,0.0016183,0.0005175,0.0012226,0.0013128,0.0022628,0.001198,0.00092107,0.0011833,0.0011804,0.0012058,0.0021304,0.00096545,0.003407,0.00090375,0.00054612,0.0018206,0.0019658,0.00061856,0.001855,0.0018204999999999999,9.7548e-05,0.002421,0.0013819000000000001,0.00039774,0.0015470999999999998,0.0016506000000000001,0.00047061,0.00072907,0.0011634,0.00066684,0.001016,0.0011574000000000003,0.0010983,0.0021134,0.00055002,0.0014060000000000001,0.0010488,0.0021636,7.978899999999999e-05,0.0011455,0.0015953,0.00021627,0.00085728
2966_irnt,0.0030437,0.00025869,0.00077827,0.0011888,0.00058419,0.00060095,0.0006703999999999999,0.00059475,0.0019433,2.2785e-05,0.0009195000000000001,0.00022032,0.00028684,0.00017941,0.000342,0.00048459,0.0021964000000000003,0.0017579999999999998,0.0020549,0.00049475,0.00011621,0.00073931,0.00030706,0.00088016,0.00080832,0.00049931,0.00033804,0.00043244,0.00039889,0.00091867,0.0010407,0.0018210000000000001,0.00015071,0.00072915,0.0001192,0.00028576,0.00046606,0.0017987,5.487e-05,0.0005202000000000001,-0.00043602,0.00029248,0.00042091,0.00096089,0.0010626,0.0013247,0.00043151,0.00051505,0.00030414,0.00029597,0.00023766,0.0018901,0.0019734,-4.8883e-05,-0.00027978
5984_irnt,0.0014027999999999998,0.0021249000000000003,0.00030382,0.00081225,0.00054165,0.00064539,0.0014295,0.0014517000000000002,0.0010665,0.00011928,0.0023076999999999998,0.00018837,0.00029479,0.0014703,-0.00085025,0.00071598,-0.00062992,0.00079768,0.00049489,0.0010253,0.00034271,0.00077911,0.0011305999999999998,-1.9992e-05,0.001689,-0.00040584,-0.00050999,2.044e-05,8.3095e-06,0.00035228,-3.3471e-05,-1.6756e-05,0.00012215,0.00073653,0.0013331,0.00035243,0.00071309,0.0010442000000000001,-0.00041476,0.00071011,0.00032494,0.0011474999999999999,-0.00080244,0.0007562000000000001,0.0019565999999999997,-4.4544e-05,6.539e-05,0.0022226999999999998,3.2575e-06,0.0023239999999999997,0.00092168,0.0029232,0.00088067,-0.0008763999999999999,0.00033576
1787,0.0027876,0.0014566,0.0013415999999999999,0.00053539,0.0014599,0.00064931,0.0019232,0.0012870999999999998,0.00097176,0.00076562,0.0008865,0.00014268,0.0014577,0.00070159,0.0011122,0.0011825,0.00095052,0.0013861,0.0019592,0.0012432,0.0011572000000000002,0.0018805999999999996,0.0014140000000000001,0.00078071,0.00045215,0.0012533,0.00060345,0.0016463,0.0014847999999999999,0.00079905,0.0012734000000000003,0.0027214,0.00016916,0.0016718,0.0021868,0.00038918,0.0016797000000000001,0.0012021,0.00030358,0.00074926,0.00073985,0.0012648,0.0014069,0.00068142,0.00087948,0.0021451,0.00070943,0.0013117,0.00015965,0.0016300000000000002,-1.0235e-05,0.0013633,0.0016449000000000001,0.00069478,0.00023124
20002_1226,0.0065569999999999995,0.009747,0.0023884,0.0037465000000000003,0.0035074,0.0010023,0.0035364000000000003,0.0067885,0.0037726999999999995,0.0040345,0.0039416,0.00073014,0.0025052,0.0013779999999999999,0.003157,-0.00032297,0.0035292,0.0023196,0.0052159,0.0024077,0.0065585999999999995,0.00097351,0.0016963000000000002,0.00096538,0.0049765,0.001936,0.0057173,0.0025783,0.0093516,0.00072369,0.0030169,0.0021129,1.2875e-06,0.0028684,0.0033539999999999998,0.00010383,0.0027241999999999995,0.0090752,-0.00015297,0.0027712,0.00022936,0.0017044,0.0028596999999999997,0.0016268,0.0018537,0.0036849000000000005,0.0024101,0.0039787,0.00098586,0.0018291,0.00049238,0.0067527,0.0021954,0.0010431,0.0026526
20515,0.00030398,0.00029355,0.0010965,0.0010987,0.001719,0.00059128,0.0014011,0.00014305,0.00054091,0.00082753,0.00031799,0.00016319999999999998,0.00097099,0.00045089999999999996,0.00093937,0.00069709,0.00081181,0.0016125999999999998,0.0015347000000000002,0.0005009999999999999,0.00088069,0.00033127,0.0012699999999999999,0.00094846,-1.4887999999999999e-05,0.00021513,0.00010163,0.0007273,0.00061136,-0.00018778,0.0002481,0.00091712,-0.00012207,0.00038282,0.00010859999999999998,0.00047079,-0.0001791,0.0011692,-1.1344e-05,0.00078361,0.0017745999999999999,0.00039912,0.00060893,0.00045509,0.00073159,0.0016129999999999999,0.0010555999999999999,0.00071838,0.00045801,0.0015960999999999998,0.00020879,0.00023804,7.497e-05,0.0007379999999999999,1.2328e-06
5001,0.0019846,0.0021596999999999996,0.00066361,0.0010086000000000001,0.0044335,0.0040348,0.0040847,0.00035403,0.0076471,2.1428000000000002e-05,0.0017965999999999998,-0.0009448000000000001,0.0022146,0.0022207,-6.3444e-05,0.00081374,0.00095453,0.0022021999999999996,0.002867,0.0045465,0.0014537,0.0020381,0.0061573999999999995,0.0017218,9.2333e-05,0.0033950000000000004,-0.00022498,0.0014593,0.0021468000000000004,0.00051486,4.4148999999999994e-05,0.004314899999999999,0.00098723,0.0018953,0.00086015,-0.00089409,0.0010421,-0.00013086,5.5959e-05,0.00097157,0.00063933,0.0014809,0.0030639,0.00076876,-0.0005417000000000001,0.003001,0.0016187,0.0004151,-0.0010753,-0.00010491,0.00061751,0.0010319,0.00010949999999999999,0.00033843,-0.0014417
1090,0.00038607,0.00096214,0.00070031,0.00085896,0.0011299,0.00063764,0.00079081,0.0011167,0.0010289000000000001,0.00056899,0.00068586,0.00017621,0.00047006,0.00071721,2.8735e-05,1.7882e-05,0.00093771,0.00048365,0.0012385,0.0006512,0.00076065,0.0010443,0.00072614,0.00025268,0.00078913,0.00071473,0.00039931,0.00085323,0.0013151,2.1378e-05,0.00097865,0.00050062,9.261399999999999e-05,0.00085899,0.00080608,0.00012635,0.00040046,0.00093228,-0.00014247,0.00030464,0.00079004,0.00062062,0.00073941,0.00059027,0.00063494,0.00097518,0.00054093,0.0007005,0.00020873,0.00082327,8.2869e-05,0.00092585,0.00065457,0.00029366,0.00018299
2926,0.0016765,0.0013830000000000001,0.00023719,0.00092667,0.0012549000000000002,0.00039225,0.00063474,0.0012868,0.00092782,0.0015527999999999998,0.0010107999999999998,-6.3225e-05,0.00031423,0.00069572,-4.3271000000000006e-05,0.00074861,0.00070086,0.0016706,0.0016703,0.0010675,0.0010034,0.00013696,0.0010585,-0.00028858,0.0017166,0.00046865,-0.00030889,-0.00027457,0.00069351,0.00032141,0.00039631,0.0011229,-0.00025269999999999996,0.00034807,0.00049747,0.00059931,0.00084755,-0.00020085,3.8885e-05,-0.00031586,0.0015904000000000003,0.00022731,0.00061469,-2.3849000000000002e-06,0.0015473,0.00040270000000000003,0.0005828,0.00079971,-0.00065675,0.00021152,0.00039397,0.00044695,0.0002334,-0.00029696,0.0011568
20509,0.00042988,0.0012763,0.00078502,0.0010772,0.0013840999999999999,0.00016662,0.00096462,0.000517,0.00054542,0.00086129,-0.00018906,-1.843e-05,0.0010023999999999999,0.00040944,0.0012644,0.00091247,0.00068653,0.0014227,0.0013902,0.00051413,0.0011630999999999998,0.00069959,0.0010672000000000001,0.00079054,0.0009011000000000001,0.0009176999999999999,0.00031215,0.00087668,0.00077533,0.00010693,0.00029813,0.0002286,0.00036983,0.00055667,0.00028916,0.00058551,0.00068541,0.00069384,0.00021845,0.0007186,0.00081671,0.00088314,0.00067744,0.00018716,0.00039533,0.00082147,0.00042259999999999997,0.00085199,0.00042315,0.00069864,-7.5158e-05,0.00032851,0.00022465,0.00040781,0.00031463
5108_irnt,0.0010236000000000002,0.00074404,0.00081738,0.00034279,0.0015889,0.00029679,0.001206,0.0009367000000000001,0.0013417,0.00074215,0.00012356,0.00018558,0.00067574,0.0025357,0.00079873,0.00042962,0.0012994999999999999,-6.9441e-05,0.0007072999999999999,0.00013871,0.0013267,0.00024983,0.001131,0.00047658,-0.00018507,0.0010096,0.0002998,-0.00050407,0.001605,0.00043437,-0.00011079,0.0010002000000000001,-0.00017878,0.00060463,0.0011977000000000001,-0.00012187,0.00076702,0.00078464,-0.00012344,0.0017582999999999998,-0.00027261,7.2458e-05,0.00038366,0.00018347,0.00023193,0.0017315999999999998,0.00070502,0.0012973,0.00031266,0.00091658,-0.00027356,-0.00068716,0.00034089,0.00011568,-0.00024542
2443,0.0034003999999999996,0.0033266999999999997,0.0020094,0.0026864999999999997,0.005209,0.0013053,0.0034446999999999998,0.0027706,0.0033220999999999997,0.0026756,0.0057542999999999995,-0.00047569,0.0020388999999999997,0.0024415,0.001666,0.0029246,0.0026173000000000004,0.0019237000000000002,0.0097602,0.0021743,0.0020429000000000003,0.0050824,0.0034835,0.0017667000000000002,0.0018747,0.0031625,0.00088613,0.0021278000000000004,0.0029901999999999997,0.001279,0.0019248000000000002,0.0091068,7.2777e-05,0.0031805999999999996,0.0035924999999999998,0.00094751,0.0031787,0.0043434,0.00034543,0.0023521,0.0014508,0.0012882999999999998,0.0024869,0.0026104,0.0025217,0.0041065,0.0026659,0.0044215,0.00088226,0.0027627,0.00076627,0.0041324,0.0045655,0.00079594,0.0026178
20448,0.0015735,0.00098934,-0.00060251,0.0022123,0.0013561,0.0027465999999999996,0.0018467,0.0010862,0.0019064,0.00081667,0.00013445,0.00046459,0.0019378,-5.7961e-05,0.00019684,-0.0014205,0.0014501,0.0018329000000000002,0.0025715,0.0020225,0.0012714,0.0027140000000000003,-0.00067393,0.00046418,0.00056594,0.0006981,0.00076435,0.0014566,0.0037600999999999997,-0.00049817,0.0008468,0.0010169,0.0005367999999999999,0.0019881,0.0017268000000000001,-0.00034491,0.0008571,0.0014864000000000001,-0.00036362,0.00157,0.0022829,1.7581e-05,-0.00044675,0.0017460000000000002,-0.00029242,0.0011247,0.00029642,0.0021316,0.00064594,0.0034546,-0.00046778,0.0017075,-8.849e-05,-0.00067162,0.0019805
6138_6,0.0013442,0.0013062000000000002,0.00033233,0.0020791,0.0014752,0.0013516,0.0014583,0.0013657,0.0024236,0.0013742000000000001,0.0011054,-7.223699999999999e-05,0.0011875,0.00097457,0.0010369,0.0014385,0.0012954000000000002,0.0011653,0.0017441,0.001111,0.000315,0.0012450999999999999,0.0014039000000000002,0.00043303,0.0012494000000000001,0.00099661,0.00018353,0.0006450000000000001,0.0012373,0.00032953,0.00088552,0.0016473,0.00031929,0.0010191,0.0013911,0.00017079,0.0018867,0.0016308,-2.2856e-05,0.00087589,0.0011527000000000002,0.00089119,0.0018682000000000002,0.00091194,0.00085253,0.0016803,0.00059773,0.00093426,-0.00010327,0.0016157,0.00020457,0.001517,0.0017965999999999998,0.00089834,0.0011295
XIII_MUSCULOSKELET,0.0016132000000000002,0.0017594999999999998,0.0010187999999999998,0.0014130999999999998,0.0023318,0.0019341999999999999,0.0014095000000000002,0.0016422999999999997,0.0016829,0.0015224,0.0011353,0.00025468,0.0010308,0.00093717,0.0013411,0.0011593,0.0014482999999999998,0.0015015999999999999,0.0021698,0.0012383,0.00091723,0.0015819,0.0010831,0.0010722000000000001,0.0027454000000000003,0.00098413,0.00053832,0.0012429000000000001,0.00074173,0.0003285,0.0015317,0.0015196,8.5995e-05,0.0017905000000000002,0.0012507999999999998,0.00016496,0.00094328,0.0013856,0.0001612,0.0015879000000000002,0.0009644,0.00094359,0.001299,0.00018587,0.0016070999999999998,0.0021569000000000002,0.001085,0.0017315999999999998,0.00040394,0.0014475,0.00065235,0.0020255,0.0018852,0.00065809,0.0010744
2070,0.00075529,0.0006825000000000001,0.00055949,0.00057226,0.0011227000000000001,0.00041572,0.00067951,0.00065114,0.0011316,0.00065202,0.00083342,6.8353e-05,0.00079767,-4.0083e-06,0.00059321,0.00065304,0.00071467,0.0011576,0.00060735,0.000466,0.00070427,0.00064941,0.00077708,0.00055525,0.00096234,0.00083683,0.00022517,0.00044764,0.00084041,0.00021741,0.00096886,0.00072062,6.7876e-05,0.00066055,0.00080976,0.00015759,0.00056503,0.00068952,5.0231e-05,0.00038731,0.00096208,0.00082374,0.00054617,0.00045678,0.00050416,0.00089624,0.00041499,0.0015346,0.00045692,0.0012745999999999999,0.00028136,0.00057153,0.00093121,0.00011991,0.00023702
1548,0.001152,0.00069944,0.00052758,0.00057276,0.0011382999999999999,0.00048947,0.0010327,0.00086779,0.0012699000000000002,0.00068963,0.00056278,4.4535e-05,0.0010723,0.00048056,0.00074379,0.00063827,0.00050493,0.0008467,0.00048355,0.00077388,0.000364,0.00066617,0.00051196,0.00010292,0.00065201,0.00054227,0.00047569999999999996,0.00048361,0.0009639,0.00019037,0.00060204,0.00070262,0.00014751,0.00075477,0.00090304,0.00020769,0.00090545,0.00072532,0.00021562,0.00024641,0.00093951,0.00036533,0.00089905,0.00039598,0.00067391,0.0014161,0.00030082,0.00049058,0.00029699,0.0009841000000000001,9.2514e-05,0.0012755999999999998,0.00075679,0.00010642,0.00088137
2110,0.00081945,0.00051848,0.0002475,0.00088663,0.00095696,0.00049953,0.00073136,0.00074899,0.0013054,0.0011812,0.00072327,-5.4711000000000005e-05,0.0012904000000000001,0.00043433,0.00033543,0.00048378,0.00096181,0.00084528,0.00048733,0.0005897000000000001,0.00061486,0.00092714,0.00056926,0.00063071,0.00070758,0.00024651,0.00036294,0.00083719,0.00080566,0.00029943,0.0006569,0.00088932,4.3802e-05,0.0010183,0.00059535,0.00026956,0.00065648,0.00080033,0.00029038,0.00050532,0.00072904,0.00061299,0.00047191,0.00045255,0.00049455,0.0010632,0.00065175,0.00079478,0.00044917,0.0007903,0.00034699,0.00070236,0.00071594,0.00033476,0.00047275
3571,0.00039528,0.0017201,0.0018936,0.0027308000000000002,0.00060932,0.0013050999999999998,0.0013967,0.00033064,0.00010979999999999999,0.0011220999999999998,0.0015714000000000001,0.00087068,0.0028556999999999996,0.00010222,0.00025357,0.0017957000000000001,0.0013887,0.0018719000000000001,0.0017315000000000002,0.0013134,0.0023777,0.00073897,0.00041587,0.0014689,0.0012031,0.00094505,0.00047981,0.0011380000000000001,0.0014749000000000001,-0.00017587,0.0021085,0.001644,-0.00020885,0.0021596999999999996,0.00045079,0.00064354,0.00020257,0.00092611,0.0004202,0.0012369999999999998,0.0019768,0.0010501,0.00071844,0.00050244,0.00086355,3.3556e-05,0.00010976,0.00067116,0.000967,0.0027818,0.00037568,-0.00061825,0.00048493,-8.1123e-05,0.00060058
20485,0.0012638,-0.00014776,0.00042537,0.00076139,0.0012592,0.00049081,0.0010553,0.00010384,0.00072483,0.00090612,-0.00010283,0.00018606,0.0013208,0.0011979,0.00086836,0.0011036,0.00056774,0.00075795,0.0011124000000000002,0.0005514,0.00051875,0.0011978,0.00092831,2.0504000000000002e-05,-0.00016168,0.0010522,-8.8814e-05,0.00065531,0.00046653,0.00014416,0.00013257,0.00069416,4.6698999999999995e-05,0.00017609,0.0011821,8.6827e-05,0.00070527,0.00061328,-2.8987e-06,-9.5901e-05,0.0014368,0.00041456,0.00051758,0.00075507,0.00045198,0.0012529000000000002,0.00062704,-0.00023875,9.658899999999999e-05,0.0016237000000000003,0.00019054,0.00051361,0.0014057,0.00094608,0.0011270999999999998
2050,0.00067968,0.00067079,0.00040659999999999996,0.00061747,0.0010034,0.00031699,0.00066736,0.00064247,0.00097721,0.00071731,0.0009341000000000001,0.00013867,0.0010014,5.4001999999999996e-05,0.00065597,0.00073317,0.00086274,0.001039,0.00094444,0.00069859,0.0004814,0.00084451,0.00065315,0.00032548,0.0010262000000000001,0.00067596,0.00052667,0.00064798,0.0007363,0.00014361,0.0005652,0.00059443,0.00013422,0.0008087,0.00071415,0.00022040000000000002,0.00068627,0.0009851,4.0402e-05,0.00037693,0.00084326,0.00072087,0.00047217,0.00027339,0.00042897,0.00075069,0.00034312,0.00086371,0.00027429,0.0016799,3.2555e-06,0.00049876,0.00089485,0.00017992,0.00012883
5087_irnt,5.667e-05,0.00053349,0.00013169,0.0013347,0.0014237,-0.00011962,0.00090372,0.00075636,0.0012959000000000002,0.0011234,0.00043035,0.00011145,0.00025705,0.0016463,0.00045044,-0.00058045,0.00020333,2.701e-06,0.00067669,0.00087194,0.00039069,0.0011241,0.00040931,9.0843e-05,0.00054456,0.00087364,0.00072372,0.00093601,0.00054159,4.105e-05,0.00047325,0.0020215999999999997,-0.00018473,0.00029952,0.0017850000000000001,4.986e-05,0.00015565,0.0019265999999999999,0.00013332,0.00050352,0.0021225000000000003,-0.00075234,0.0012324999999999999,0.00067268,0.00038467,0.00045242,-0.00023229,0.00084341,0.0010856,0.00086812,0.0001606,-0.00042954,0.0010220000000000001,0.00023323,0.0019833999999999997
20510,0.0015542,0.00057253,0.00093669,-3.1961999999999997e-05,0.0013681,0.00036963,0.00057002,0.00040664,0.0012367,0.00082312,0.00041604,-1.315e-05,0.00088803,0.00010457,0.0010063,0.0012255999999999999,0.00026935,0.0011527000000000002,0.00072334,0.00019262,0.00077769,0.00056598,0.0008021,0.00057572,4.9005e-05,0.00064422,0.00050041,0.00060656,0.00053351,0.00015785,0.00089212,0.00091846,0.00035873,0.00038608,0.00039160000000000003,0.00020185,0.0010225,0.00093715,0.00042848,0.00054998,0.0010777999999999999,0.00050354,0.0011619999999999998,0.00064873,0.00040271,0.00094436,0.00015993,0.00068619,0.0011093,0.0013017,-0.00029126,0.0011994000000000002,0.00060741,0.00019959,0.00019522
874_irnt,0.00077197,0.00095616,0.00074618,0.00069753,0.00067246,0.00055325,0.00077074,0.0010339000000000001,0.0012347,0.00064544,0.00064404,0.00018898,0.00045428,0.00073466,0.00074146,0.00081992,0.00072318,0.00044763,0.00097131,0.00067593,0.00053019,0.00057476,0.0012668,0.0005629,0.00085845,0.0007985000000000001,0.00030866,0.00044195,0.00061347,-4.2594e-06,0.0008353999999999999,0.00051348,-1.3678e-05,0.00043423,0.0009669,8.0003e-05,0.00040283,0.00048591,7.6627e-05,0.0006135,0.00040264,0.00054889,0.00060293,0.00016886,0.00046972,0.00073535,0.00046243,0.0010393,0.00011546,0.0007454,3.3941e-05,0.0008213,0.00020206,0.00038555,0.00071933
30520_irnt,0.0013027999999999998,0.00080211,0.00047401,0.00055984,0.0011825,0.00050918,0.00050801,0.0009381999999999999,0.00081529,0.000679,0.00067554,-3.909e-05,0.00071312,0.00029785,0.00045284,0.00052435,0.00084805,0.00072261,0.00092217,0.00050528,0.00075618,0.001011,0.00049375,0.00045739,0.00076531,0.0005011999999999999,0.00011651,0.00061806,0.00046308,0.00013205,0.00047932,0.00073495,0.00016917,0.00013481,0.0010467,2.3206999999999997e-05,0.00074706,0.00086296,0.0001143,0.00076345,0.00077997,0.00076635,0.00054899,0.00038415,0.00069649,0.00067975,0.00065376,0.0010341,0.00042054,0.00077503,9.6274e-05,0.00076049,0.0012805,0.00014515,0.00082408
1060,0.00091849,0.00095836,0.00074489,0.00052469,0.00096562,0.0011543,0.00073386,0.0010221,0.00077213,0.00069649,0.00061093,0.0002222,0.00094588,0.00026869999999999997,0.00077806,0.00025733,0.00097992,0.0010481,0.0011874000000000001,0.0008426999999999999,0.00040739,0.00083768,0.00061416,0.00054946,0.00050521,0.00064972,0.00051536,0.00026962,0.0010649000000000001,0.00019447,0.00011811,0.00066424,8.1141e-05,0.00081533,0.00086552,0.00020088,0.00071807,0.00067755,1.9069e-05,0.00025747,0.0004969999999999999,0.00038499,0.0011380999999999997,0.00016882,0.00029958,0.00068038,0.00038884,0.00087656,0.00048731,0.00064756,7.4373e-05,0.00045709,0.00052024,0.00021092,0.00084358
5375_irnt,-0.00049967,0.0012823,0.00073615,-6.3151e-05,0.0011232000000000002,0.0023114999999999998,0.00017138,0.00074521,-0.00031943,-0.00035236,0.0010234999999999999,-0.00011931,0.0010002000000000001,0.0019232,0.0016736000000000001,0.00071876,0.0014617,0.00057242,-0.00097057,0.0014407,-0.0018498000000000002,0.0027683000000000004,0.00089747,-0.0011062000000000001,-0.0010745,-0.00083323,0.00045375,-0.00031849,-0.0010897,8.6499e-05,0.00047984,0.0013549,0.0010164,0.00057945,0.00010397,0.00028156,0.001086,0.0010539999999999998,-0.0014799000000000001,0.0033851999999999997,0.001241,0.00099122,0.0015863,-0.00048453,0.00060896,-0.00090881,0.0025093000000000003,3.8471e-05,-0.00079368,-0.00050583,0.00059936,0.00069351,0.00031674,0.00033002,0.0010607000000000001
6154_3,0.0017448000000000001,0.0016112000000000001,0.0011549000000000002,0.0015842,0.0023294,0.00092329,0.00085613,0.0020535999999999996,0.0017824000000000002,0.0015774,0.0011984,1.1748e-05,0.0011190999999999998,0.0011309,0.00054237,0.00084752,0.0012601,0.00072713,0.0028319000000000005,0.0017430999999999998,0.00078265,0.0012323,0.00082343,0.00065511,0.001288,0.00085724,0.00094588,0.001225,0.0014514,0.00036594,0.0014083,0.0013725999999999999,0.00045092,0.00067994,0.0017526,0.00022361,0.00095699,0.0019030999999999998,0.00042597,0.0012462999999999999,0.0016689,0.00080252,0.0021334,0.00088915,0.0012873,0.0022010000000000003,0.00078889,0.0025174,0.00047867,0.0018938,0.00020086,0.0017021,0.0015975,0.00052705,0.0006331
20536_1,0.0026,0.0029,0.0027,0.0027,0.004,0.0019,0.0019,-0.0006,-0.0016,0.0011,0.002,0.0015,0.0012,0.0036,0.0016,0.0017,-0.0017,-0.0003,-0.0005,0.0029,0.0015,0.0029,-0.0013,0.0016,0.0009,0.0019,-0.0002,0.0016,0.0003,-0.0003,0.0032,0.0037,0.0008,0.0006,0.0016,0.0001,0.0012,-0.0025,0.0017,0.0022,-0.0025,-0.0006,0.0013,0.0031,0.0036,0.0047,0.0038,0.0031,0.0002,-0.0002,-0.0003,0.0045,0.0034,-0.0017,0.0013
4979,0.0031401999999999997,0.0010817000000000001,0.0010142,0.0031420000000000003,0.001749,0.00081801,0.0014647,0.00090661,0.00094102,0.00020535,0.00034069,3.6483e-05,0.0011677,0.00019151,0.00064102,0.0018361,0.0019920000000000003,0.0020523000000000004,0.001377,0.0008884,-0.00033248,0.0010698,0.0017893,-0.00029656,0.0006142000000000001,0.0012234000000000001,0.00016703,0.00020167,-0.00061594,-0.00075417,0.0016760000000000002,0.001282,9.3386e-05,0.0011877,0.0017090999999999999,0.00041595,0.0010105000000000001,0.00029187,-6.3877e-06,0.0010635,0.00099576,0.00062268,0.00098843,0.00087882,0.00076238,0.0022668000000000002,0.00011388,0.0020553,0.00016697,0.00039019,0.0005359,0.00080152,0.00034173,0.0011140999999999998,0.0014434
6159_7,0.0014688,0.0015687000000000001,0.00091206,0.0019006000000000001,0.0016698000000000001,0.0013019,0.00093744,0.0013824999999999998,0.0019760999999999997,0.0014915999999999998,0.0012247999999999998,-7.3723e-05,0.0018349,0.0010852,0.0014339,0.00074526,0.0012478,0.0015007999999999998,0.0035681,0.00068756,0.0014482000000000002,0.0022168,0.0015186,0.00080674,0.0012644,0.00097914,0.0011600999999999998,0.00062051,0.0015035,0.000295,0.0010585999999999998,0.0014257,0.00051779,0.00097416,0.0012485999999999999,0.00039406,0.0012929999999999999,0.0017003,0.00012843,0.00040741,0.001201,0.00093659,0.0010004,0.0011607000000000002,0.0013552999999999998,0.0019933,0.0011539999999999999,0.0020277,0.00099097,0.0014466,4.9356000000000007e-05,0.0014581,0.0022811999999999997,0.00081616,0.00035425
20520,0.00017652,0.00084068,0.00022606,0.00054517,0.0014398,1.6434000000000002e-05,0.00076206,0.00063269,0.0006793,0.00068244,0.00044025,-5.5159e-05,0.0013494000000000002,0.00036988,0.00071537,0.00015038,0.0013484000000000002,0.00090517,0.00091161,0.00068056,0.00090301,0.00034977,0.00062618,0.00068621,0.00062179,0.00066613,0.0001127,0.00065721,0.00088836,8.493799999999999e-05,0.00055643,0.00078386,0.00044189,0.00066198,0.00069843,0.00070471,0.00027912,0.00065265,0.00017462,0.00083504,0.00080636,0.00064914,0.00062133,0.00031954,0.00052802,0.00063744,0.00084762,0.0011127,0.00047298,0.0012539,7.4121e-05,0.00044634,-0.00043802,0.00081729,0.0002972
